question,question_hi,option_a,option_a_hi,option_b,option_b_hi,option_c,option_c_hi,option_d,option_d_hi,correct_answer,explanation,explanation_hi,subject,subject_hi,topic,topic_hi,difficulty,marks,negative_marks
In a scenario where the following behavior is required — A scheduling method that partitions the ready queue into several separate queues based on process type or priority. — which concept is appropriate?,जिस scenario में यह behavior चाहिए — एक शेड्यूलिंग विधि जो रेडी क्यू को प्रोसेस के प्रकार या प्राथमिकता के आधार पर कई अलग-अलग क्यू में विभाजित करती है. — वहाँ कौन-सा concept उपयुक्त है?,A scheduling algorithm where each process is assigned a fixed time slice (quantum) and processes are executed cyclically.,A scheduling algorithm where each process is assigned a fixed time slice (quantum) and processes are executed cyclically.,A scheduling method that partitions the ready queue into several separate queues based on process type or priority.,A scheduling method that partitions the ready queue into several separate queues based on process type or priority.,"A scheduling algorithm where the process that arrives first is executed first, in the order of arrival.","A scheduling algorithm where the process that arrives first is executed first, in the order of arrival.",A scheduling algorithm that selects the process with the smallest execution (burst) time to run next.,A scheduling algorithm that selects the process with the smallest execution (burst) time to run next.,B,Multilevel Queue Scheduling: A scheduling method that partitions the ready queue into several separate queues based on process type or priority.,मल्टीलेवल क्यू शेड्यूलिंग: एक शेड्यूलिंग विधि जो रेडी क्यू को प्रोसेस के प्रकार या प्राथमिकता के आधार पर कई अलग-अलग क्यू में विभाजित करती है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,CPU Scheduling,CPU शेड्यूलिंग,Hard,1,0.25
"An exam asks which concept would be selected when the requirement is: A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.. Which concept fits best?",एक परीक्षा में आवश्यकता दी गई है: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो मेमोरी में सबसे पहले लोड किए गए पेज को उपयोग की परवाह किए बिना सबसे पहले हटाता है.। इसके लिए सबसे उपयुक्त concept कौन-सा है?,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A,"FIFO Page Replacement: A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",FIFO पेज रिप्लेसमेंट: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो मेमोरी में सबसे पहले लोड किए गए पेज को उपयोग की परवाह किए बिना सबसे पहले हटाता है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Medium,1,0.25
"A system designer needs the property described as: A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.. Which concept is being used?",एक system designer को यह property चाहिए: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो मेमोरी में सबसे पहले लोड किए गए पेज को उपयोग की परवाह किए बिना सबसे पहले हटाता है.। कौन-सा concept उपयोग हो रहा है?,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",D,"FIFO Page Replacement: A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",FIFO पेज रिप्लेसमेंट: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो मेमोरी में सबसे पहले लोड किए गए पेज को उपयोग की परवाह किए बिना सबसे पहले हटाता है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Hard,1,0.25
"Which concept should an engineer identify from this technical description: A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.?",इस technical description से engineer को कौन-सा concept पहचानना चाहिए: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो मेमोरी में सबसे पहले लोड किए गए पेज को उपयोग की परवाह किए बिना सबसे पहले हटाता है.?,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,C,"FIFO Page Replacement: A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",FIFO पेज रिप्लेसमेंट: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो मेमोरी में सबसे पहले लोड किए गए पेज को उपयोग की परवाह किए बिना सबसे पहले हटाता है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Hard,1,0.25
"In a scenario where the following behavior is required — A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage. — which concept is appropriate?",जिस scenario में यह behavior चाहिए — एक पेज रिप्लेसमेंट एल्गोरिथ्म जो मेमोरी में सबसे पहले लोड किए गए पेज को उपयोग की परवाह किए बिना सबसे पहले हटाता है. — वहाँ कौन-सा concept उपयुक्त है?,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,B,"FIFO Page Replacement: A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",FIFO पेज रिप्लेसमेंट: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो मेमोरी में सबसे पहले लोड किए गए पेज को उपयोग की परवाह किए बिना सबसे पहले हटाता है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Medium,1,0.25
An exam asks which concept would be selected when the requirement is: A page replacement algorithm that removes the page that has not been used for the longest period of time.. Which concept fits best?,एक परीक्षा में आवश्यकता दी गई है: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को हटाता है जिसे सबसे लंबे समय से उपयोग नहीं किया गया है.। इसके लिए सबसे उपयुक्त concept कौन-सा है?,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A,LRU (Least Recently Used): A page replacement algorithm that removes the page that has not been used for the longest period of time.,LRU (सबसे कम हाल में उपयोग किया गया): एक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को हटाता है जिसे सबसे लंबे समय से उपयोग नहीं किया गया है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Hard,1,0.25
A system designer needs the property described as: A page replacement algorithm that removes the page that has not been used for the longest period of time.. Which concept is being used?,एक system designer को यह property चाहिए: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को हटाता है जिसे सबसे लंबे समय से उपयोग नहीं किया गया है.। कौन-सा concept उपयोग हो रहा है?,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,D,LRU (Least Recently Used): A page replacement algorithm that removes the page that has not been used for the longest period of time.,LRU (सबसे कम हाल में उपयोग किया गया): एक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को हटाता है जिसे सबसे लंबे समय से उपयोग नहीं किया गया है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Hard,1,0.25
Which concept should an engineer identify from this technical description: A page replacement algorithm that removes the page that has not been used for the longest period of time.?,इस technical description से engineer को कौन-सा concept पहचानना चाहिए: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को हटाता है जिसे सबसे लंबे समय से उपयोग नहीं किया गया है.?,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,C,LRU (Least Recently Used): A page replacement algorithm that removes the page that has not been used for the longest period of time.,LRU (सबसे कम हाल में उपयोग किया गया): एक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को हटाता है जिसे सबसे लंबे समय से उपयोग नहीं किया गया है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Medium,1,0.25
In a scenario where the following behavior is required — A page replacement algorithm that removes the page that has not been used for the longest period of time. — which concept is appropriate?,जिस scenario में यह behavior चाहिए — एक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को हटाता है जिसे सबसे लंबे समय से उपयोग नहीं किया गया है. — वहाँ कौन-सा concept उपयुक्त है?,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,B,LRU (Least Recently Used): A page replacement algorithm that removes the page that has not been used for the longest period of time.,LRU (सबसे कम हाल में उपयोग किया गया): एक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को हटाता है जिसे सबसे लंबे समय से उपयोग नहीं किया गया है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Hard,1,0.25
An exam asks which concept would be selected when the requirement is: A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.. Which concept fits best?,एक परीक्षा में आवश्यकता दी गई है: एक सैद्धांतिक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को बदलता है जिसे भविष्य में सबसे लंबे समय तक उपयोग नहीं किया जाएगा.। इसके लिए सबसे उपयुक्त concept कौन-सा है?,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A,Optimal Page Replacement: A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,ऑप्टिमल पेज रिप्लेसमेंट: एक सैद्धांतिक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को बदलता है जिसे भविष्य में सबसे लंबे समय तक उपयोग नहीं किया जाएगा.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Hard,1,0.25
A system designer needs the property described as: A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.. Which concept is being used?,एक system designer को यह property चाहिए: एक सैद्धांतिक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को बदलता है जिसे भविष्य में सबसे लंबे समय तक उपयोग नहीं किया जाएगा.। कौन-सा concept उपयोग हो रहा है?,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,D,Optimal Page Replacement: A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,ऑप्टिमल पेज रिप्लेसमेंट: एक सैद्धांतिक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को बदलता है जिसे भविष्य में सबसे लंबे समय तक उपयोग नहीं किया जाएगा.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Medium,1,0.25
Which concept should an engineer identify from this technical description: A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.?,इस technical description से engineer को कौन-सा concept पहचानना चाहिए: एक सैद्धांतिक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को बदलता है जिसे भविष्य में सबसे लंबे समय तक उपयोग नहीं किया जाएगा.?,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,C,Optimal Page Replacement: A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,ऑप्टिमल पेज रिप्लेसमेंट: एक सैद्धांतिक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को बदलता है जिसे भविष्य में सबसे लंबे समय तक उपयोग नहीं किया जाएगा.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Hard,1,0.25
In a scenario where the following behavior is required — A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future. — which concept is appropriate?,जिस scenario में यह behavior चाहिए — एक सैद्धांतिक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को बदलता है जिसे भविष्य में सबसे लंबे समय तक उपयोग नहीं किया जाएगा. — वहाँ कौन-सा concept उपयुक्त है?,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",B,Optimal Page Replacement: A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,ऑप्टिमल पेज रिप्लेसमेंट: एक सैद्धांतिक पेज रिप्लेसमेंट एल्गोरिथ्म जो उस पेज को बदलता है जिसे भविष्य में सबसे लंबे समय तक उपयोग नहीं किया जाएगा.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Hard,1,0.25
An exam asks which concept would be selected when the requirement is: A page replacement algorithm that removes the page with the smallest count of usage/references.. Which concept fits best?,एक परीक्षा में आवश्यकता दी गई है: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो सबसे कम उपयोग/संदर्भ संख्या वाले पेज को हटाता है.। इसके लिए सबसे उपयुक्त concept कौन-सा है?,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A,LFU (Least Frequently Used): A page replacement algorithm that removes the page with the smallest count of usage/references.,LFU (सबसे कम बार उपयोग किया गया): एक पेज रिप्लेसमेंट एल्गोरिथ्म जो सबसे कम उपयोग/संदर्भ संख्या वाले पेज को हटाता है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Medium,1,0.25
A system designer needs the property described as: A page replacement algorithm that removes the page with the smallest count of usage/references.. Which concept is being used?,एक system designer को यह property चाहिए: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो सबसे कम उपयोग/संदर्भ संख्या वाले पेज को हटाता है.। कौन-सा concept उपयोग हो रहा है?,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,D,LFU (Least Frequently Used): A page replacement algorithm that removes the page with the smallest count of usage/references.,LFU (सबसे कम बार उपयोग किया गया): एक पेज रिप्लेसमेंट एल्गोरिथ्म जो सबसे कम उपयोग/संदर्भ संख्या वाले पेज को हटाता है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Hard,1,0.25
Which concept should an engineer identify from this technical description: A page replacement algorithm that removes the page with the smallest count of usage/references.?,इस technical description से engineer को कौन-सा concept पहचानना चाहिए: एक पेज रिप्लेसमेंट एल्गोरिथ्म जो सबसे कम उपयोग/संदर्भ संख्या वाले पेज को हटाता है.?,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",C,LFU (Least Frequently Used): A page replacement algorithm that removes the page with the smallest count of usage/references.,LFU (सबसे कम बार उपयोग किया गया): एक पेज रिप्लेसमेंट एल्गोरिथ्म जो सबसे कम उपयोग/संदर्भ संख्या वाले पेज को हटाता है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Hard,1,0.25
In a scenario where the following behavior is required — A page replacement algorithm that removes the page with the smallest count of usage/references. — which concept is appropriate?,जिस scenario में यह behavior चाहिए — एक पेज रिप्लेसमेंट एल्गोरिथ्म जो सबसे कम उपयोग/संदर्भ संख्या वाले पेज को हटाता है. — वहाँ कौन-सा concept उपयुक्त है?,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A theoretical page replacement algorithm that replaces the page which will not be used for the longest time in the future.,A page replacement algorithm that removes the page with the smallest count of usage/references.,A page replacement algorithm that removes the page with the smallest count of usage/references.,"A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.","A page replacement algorithm that removes the oldest page loaded into memory first, regardless of usage.",A page replacement algorithm that removes the page that has not been used for the longest period of time.,A page replacement algorithm that removes the page that has not been used for the longest period of time.,B,LFU (Least Frequently Used): A page replacement algorithm that removes the page with the smallest count of usage/references.,LFU (सबसे कम बार उपयोग किया गया): एक पेज रिप्लेसमेंट एल्गोरिथ्म जो सबसे कम उपयोग/संदर्भ संख्या वाले पेज को हटाता है.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Memory Management,मेमोरी मैनेजमेंट,Medium,1,0.25
An exam asks which concept would be selected when the requirement is: A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.. Which concept fits best?,एक परीक्षा में आवश्यकता दी गई है: एक डेडलॉक शर्त जिसमें कम से कम एक संसाधन को एक समय में एक प्रोसेस द्वारा गैर-साझा मोड में रखा जाना चाहिए.। इसके लिए सबसे उपयुक्त concept कौन-सा है?,A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,A deadlock condition where a process holding at least one resource is waiting to acquire additional resources held by others.,A deadlock condition where a process holding at least one resource is waiting to acquire additional resources held by others.,"A deadlock condition where a resource can only be released voluntarily by the process holding it, not forcibly taken away.","A deadlock condition where a resource can only be released voluntarily by the process holding it, not forcibly taken away.",A deadlock condition where a set of processes are waiting for each other's resources in a circular chain.,A deadlock condition where a set of processes are waiting for each other's resources in a circular chain.,A,Mutual Exclusion: A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,पारस्परिक बहिष्करण (Mutual Exclusion): एक डेडलॉक शर्त जिसमें कम से कम एक संसाधन को एक समय में एक प्रोसेस द्वारा गैर-साझा मोड में रखा जाना चाहिए.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Deadlocks,डेडलॉक्स,Medium,1,0.25
A system designer needs the property described as: A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.. Which concept is being used?,एक system designer को यह property चाहिए: एक डेडलॉक शर्त जिसमें कम से कम एक संसाधन को एक समय में एक प्रोसेस द्वारा गैर-साझा मोड में रखा जाना चाहिए.। कौन-सा concept उपयोग हो रहा है?,A deadlock condition where a process holding at least one resource is waiting to acquire additional resources held by others.,A deadlock condition where a process holding at least one resource is waiting to acquire additional resources held by others.,"A deadlock condition where a resource can only be released voluntarily by the process holding it, not forcibly taken away.","A deadlock condition where a resource can only be released voluntarily by the process holding it, not forcibly taken away.",A deadlock condition where a set of processes are waiting for each other's resources in a circular chain.,A deadlock condition where a set of processes are waiting for each other's resources in a circular chain.,A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,D,Mutual Exclusion: A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,पारस्परिक बहिष्करण (Mutual Exclusion): एक डेडलॉक शर्त जिसमें कम से कम एक संसाधन को एक समय में एक प्रोसेस द्वारा गैर-साझा मोड में रखा जाना चाहिए.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Deadlocks,डेडलॉक्स,Hard,1,0.25
Which concept should an engineer identify from this technical description: A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.?,इस technical description से engineer को कौन-सा concept पहचानना चाहिए: एक डेडलॉक शर्त जिसमें कम से कम एक संसाधन को एक समय में एक प्रोसेस द्वारा गैर-साझा मोड में रखा जाना चाहिए.?,"A deadlock condition where a resource can only be released voluntarily by the process holding it, not forcibly taken away.","A deadlock condition where a resource can only be released voluntarily by the process holding it, not forcibly taken away.",A deadlock condition where a set of processes are waiting for each other's resources in a circular chain.,A deadlock condition where a set of processes are waiting for each other's resources in a circular chain.,A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,A deadlock condition where a process holding at least one resource is waiting to acquire additional resources held by others.,A deadlock condition where a process holding at least one resource is waiting to acquire additional resources held by others.,C,Mutual Exclusion: A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,पारस्परिक बहिष्करण (Mutual Exclusion): एक डेडलॉक शर्त जिसमें कम से कम एक संसाधन को एक समय में एक प्रोसेस द्वारा गैर-साझा मोड में रखा जाना चाहिए.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Deadlocks,डेडलॉक्स,Hard,1,0.25
In a scenario where the following behavior is required — A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time. — which concept is appropriate?,जिस scenario में यह behavior चाहिए — एक डेडलॉक शर्त जिसमें कम से कम एक संसाधन को एक समय में एक प्रोसेस द्वारा गैर-साझा मोड में रखा जाना चाहिए. — वहाँ कौन-सा concept उपयुक्त है?,A deadlock condition where a set of processes are waiting for each other's resources in a circular chain.,A deadlock condition where a set of processes are waiting for each other's resources in a circular chain.,A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,A deadlock condition where a process holding at least one resource is waiting to acquire additional resources held by others.,A deadlock condition where a process holding at least one resource is waiting to acquire additional resources held by others.,"A deadlock condition where a resource can only be released voluntarily by the process holding it, not forcibly taken away.","A deadlock condition where a resource can only be released voluntarily by the process holding it, not forcibly taken away.",B,Mutual Exclusion: A deadlock condition where at least one resource must be held in a non-shareable mode by a process at a time.,पारस्परिक बहिष्करण (Mutual Exclusion): एक डेडलॉक शर्त जिसमें कम से कम एक संसाधन को एक समय में एक प्रोसेस द्वारा गैर-साझा मोड में रखा जाना चाहिए.,Operating Systems & Compiler Design,ऑपरेटिंग सिस्टम एवं कंपाइलर डिज़ाइन,Deadlocks,डेडलॉक्स,Medium,1,0.25
